test1,test2,BV_OneStop,DV_OneStop,EDM_OneStop,FTM_OneStop,GP_OneStop,MDP_OneStop,MH_OneStop,RD_OneStop,SL_OneStop,WW_OneStop
,,,0.007511416,,0,0,,,0,,0
,,,0.107671233,,0,0,,,0,,0
,,,0,,0,0,,,0,,0.153881279
,,,0.01609589,,0,0,,,0,,0
,,,0.00586758,,0,0,,,0,,0.142260274
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0.005251142
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.006392694,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.054383562,,0
,,,0.028378995,,0,0,,,0,,0
,,,0.067990868,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0.006849315,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0.000388128,,0,0,,,0,,0
,,,0.027191781,,0,0,,,0.077716895,,0.002579909
,,,0,,0,0,,,0.068105023,,0
,,,0,,0,0,,,0,,0.155296804
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0.000114155,,0,0,,,0,,0.208219178
,,,0,,0,0,,,0,,0
,,,6.85E-05,,0,0,,,0.006141553,,0
,,,0,,0,0,,,0.001940639,,0
,,,0,,0,0,,,0.051643836,,0
,,,0,,0,0,,,0.004474886,,0
,,,0,,0,0,,,0.008447489,,0
,,,0.037922374,,0,0,,,0,,0
,,,0,,0,0,,,0,,0.022146119
,,,0.000136986,,0,0,,,0,,0
,,,0.027853881,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,2.100182648
,,,0,,0,0,,,0,,0.169885845
,,,0,,0,0,,,0,,0.254977169
,,,0,,0,0,,,0,,0.118926941
,,,0,,0,0,,,0,,0.424748858
,,,0.002351598,,0,0,,,0,,0
,,,0,,0,0,,,0.003219178,,0.025593607
,,,0.034977169,,0,0,,,0,,0.002328767
,,,0,,0,0,,,0,,0
,,,0,,0.00109589,0.00109589,,,0.013584475,,0
,,,0,,0,0,,,0,,0
,,,0,,0.35673516,0.35673516,,,0.000684932,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.022351598,,0
,,,0.054383562,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.181461187,,0
,,,0,,0,0,,,0,,0
,,,0.005525114,,0,0,,,0.713584475,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.010182648,,0
,,,0.052260274,,0,0,,,0.024703196,,0
,,,1.036712329,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.028584475,,0
,,,0,,0.044383562,0.044383562,,,0,,0.151073059
,,,0,,0,0,,,0,,0
,,,0.010136986,,0,0,,,0,,0.03
,,,0,,0,0,,,0,,0.145342466
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.017579909,,0
,,,0,,0.008789954,0.008789954,,,0,,0
,,,0,,0.407100457,0.407100457,,,0,,0.179474886
,,,0,,0,0,,,0,,0
,,,0.090205479,,0,0,,,0,,0.265753425
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.007671233,,0
,,,0.035,,0,0,,,0.20869863,,0
,,,0,,0,0,,,0.004726027,,0
,,,0,,0,0,,,0,,0
,,,0,,0.126598174,0.126598174,,,0.007579909,,0.000251142
,,,0,,0,0,,,0.000707763,,0
,,,0,,0,0,,,0,,0
,,,0.047739726,,0,0,,,0,,0
,,,0,,0,0,,,0.033972603,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.001461187,,0
,,,0.030593607,,0.001118721,0.001118721,,,9.13E-05,,0
,,,0,,0,0,,,0,,0
,,,0,,0.010296804,0.010296804,,,0.086392694,,0
,,,0,,0,0,,,0,,0.119429224
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.036164384,,0.01739726
,,,0.037785388,,0,0,,,0,,0.021598174
,,,0,,0,0,,,0,,0
,,,0.003378995,,0,0,,,0,,0
,,,0,,0,0,,,0.034954338,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.088858447,,0
,,,1.287785388,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.028584475,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,4.194063927
,,,0,,0,0,,,0.00326484,,0
,,,0.026849315,,0,0,,,0,,0
,,,0.006324201,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0.002694064,,0,0,,,0,,0
,,,0.013196347,,0,0,,,0,,0
,,,0.414840183,,0,0,,,0,,0.143995434
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.054360731,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0.002945205
,,,0,,0,0,,,0,,0.026392694
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0.116118721,,0.061780822
,,,0,,0,0,,,0,,0.07543379
,,,0.010022831,,0,0,,,0,,0
,,,0.023972603,,0,0,,,0,,0
,,,0,,0,0,,,0.009269406,,0
,,,0,,0,0,,,0.016986301,,0.163105023
,,,0,,0,0,,,0,,0
,,,0.059360731,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,0,0,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.037716895
,,,0,,,,,,0,,0.102876712
,,,0.036141553,,,,,,0,,0
,,,0.015045662,,,,,,0,,0
,,,0,,,,,,0,,0.002625571
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.054794521
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.048013699
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,4.844726027,,0.02609589
,,,0.090981735,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.149383562,,0.05630137
,,,0,,,,,,0,,0.037191781
,,,0,,,,,,0,,0.16696347
,,,0,,,,,,0.263630137,,0
,,,0.030593607,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.024086758,,0.723767123
,,,0,,,,,,0.06283105,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.009589041,,0
,,,0,,,,,,0,,0.042123288
,,,0.258721461,,,,,,0,,0
,,,0,,,,,,0.003378995,,0.016986301
,,,0.022557078,,,,,,0,,0.526689498
,,,0,,,,,,0,,0.037374429
,,,0,,,,,,0.008150685,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.682990868,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.132420091
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.003378995,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.002625571,,0
,,,0.05347032,,,,,,0.007146119,,0
,,,0.095799087,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.058310502
,,,0,,,,,,0,,0
,,,0,,,,,,0.167922374,,0.039200913
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.053196347
,,,0,,,,,,0,,0
,,,0,,,,,,0.010479452,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.009360731,,0
,,,0,,,,,,0.033972603,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.013013699,,0
,,,0.001484018,,,,,,0,,0.087511416
,,,0.007146119,,,,,,0,,0.514383562
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,1.016347032,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.002739726,,0
,,,0,,,,,,0,,0.01803653
,,,0,,,,,,0,,0.048013699
,,,0.456643836,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.003356164,,0
,,,0.01760274,,,,,,0.090091324,,0.927237443
,,,0,,,,,,0.041187215,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.006894977,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.0406621,,0
,,,0,,,,,,0,,0
,,,0.05196347,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.171780822
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.054360731,,0.033607306
,,,0,,,,,,0.237853881,,0.434931507
,,,0.04890411,,,,,,0.000251142,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.068630137,,,,,,0,,0
,,,0,,,,,,0,,0.109589041
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.050844749
,,,0.000388128,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.017260274,,0.085479452
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.795958904,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.006872146,,0
,,,0,,,,,,1.310136986,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.028447489,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.005707763,,0.021689498
,,,0,,,,,,0,,0
,,,0.009520548,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.02152968,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.085182648,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.023767123,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.025182648,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.009863014,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,2.912785388,,0
,,,0,,,,,,0.008652968,,0.04109589
,,,0,,,,,,0,,0
,,,0,,,,,,0.01130137,,0
,,,0,,,,,,0.025753425,,0
,,,0.005342466,,,,,,0.058333333,,0
,,,0.00130137,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.020159817,,0
,,,0,,,,,,0.023789954,,0
,,,0,,,,,,0.005388128,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.005525114
,,,0,,,,,,0.02716895,,0.005525114
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.028196347,,0.0456621
,,,0,,,,,,0,,0.019178082
,,,0,,,,,,0,,0
,,,0.000159817,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.001369863,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.247648402,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.048538813,,0
,,,6.85E-05,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.02716895,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.346164384
,,,0,,,,,,0,,0
,,,0,,,,,,0.24260274,,0
,,,0,,,,,,0,,1.259726027
,,,0,,,,,,0,,0.849155251
,,,0,,,,,,0,,0.049063927
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.002922374
,,,0,,,,,,0,,0
,,,0,,,,,,0.001872146,,0
,,,0,,,,,,0.000319635,,0.220593607
,,,0,,,,,,0.373150685,,0
,,,0,,,,,,0.002853881,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.002191781,,0
,,,0,,,,,,0,,0.303219178
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.001780822
,,,0,,,,,,0.016712329,,0.000205479
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.429360731,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.457625571
,,,0,,,,,,0,,0
,,,0,,,,,,0.022785388,,0
,,,0,,,,,,0,,0.013105023
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.026438356,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.719543379,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.010182648
,,,0,,,,,,0.016141553,,0
,,,0,,,,,,0,,0.076689498
,,,0,,,,,,0,,0.185365297
,,,0.065799087,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,2.480502283
,,,0,,,,,,0,,0.049817352
,,,0,,,,,,0,,0.084246575
,,,0,,,,,,0,,0
,,,0.025182648,,,,,,0.006780822,,0
,,,0,,,,,,0,,0
,,,0.015182648,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.015913242
,,,0,,,,,,0.081050228,,0
,,,0,,,,,,0,,0.00652968
,,,0,,,,,,0,,0.281940639
,,,0,,,,,,0,,0
,,,0,,,,,,0.028744292,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.001506849,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.045593607
,,,0,,,,,,0,,0.067899543
,,,0,,,,,,0.004109589,,0.030365297
,,,0,,,,,,0,,0
,,,0,,,,,,0.00239726,,0
,,,0,,,,,,0.031255708,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.049063927
,,,0,,,,,,0.024200913,,0
,,,0,,,,,,0.007511416,,0
,,,0.001187215,,,,,,0.024954338,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.028561644,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.322511416,,,,,,0,,0
,,,0,,,,,,0.001392694,,0
,,,0,,,,,,0.021073059,,0
,,,0,,,,,,0,,0
,,,0.236986301,,,,,,0,,0.094109589
,,,0,,,,,,0,,0
,,,0,,,,,,0.063584475,,0
,,,0.012214612,,,,,,0.02347032,,0
,,,0,,,,,,0.007100457,,0
,,,0,,,,,,0.046164384,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.001118721,,0
,,,0.001575342,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.031255708,,0
,,,0,,,,,,0,,0.044315068
,,,0.140799087,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.020890411,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.009794521
,,,0.053789954,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.054360731,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.003378995,,0
,,,0.024086758,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.018378995,,,,,,0,,0
,,,0,,,,,,0,,0.028789954
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.009589041,,0
,,,0,,,,,,0.026210046,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.021643836
,,,0.006187215,,,,,,0,,0
,,,0,,,,,,0,,0.037557078
,,,0,,,,,,0,,0.069452055
,,,0,,,,,,0.028538813,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,1.906141553
,,,0,,,,,,0,,0.018219178
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.01673516,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0.053196347
,,,0,,,,,,0,,0.121073059
,,,0,,,,,,0,,0
,,,0,,,,,,0.007420091,,0
,,,0,,,,,,0.005251142,,0
,,,0,,,,,,0,,0.111118721
,,,0,,,,,,0.011461187,,0
,,,0,,,,,,0,,0.077990868
,,,0,,,,,,0.054360731,,0.201598174
,,,0,,,,,,0,,0.033607306
,,,0,,,,,,0,,0
,,,0,,,,,,0.001940639,,0.045479452
,,,0,,,,,,0.009885845,,0.03239726
,,,0,,,,,,0,,0.299223744
,,,0,,,,,,0,,0
,,,0,,,,,,0.016050228,,0
,,,16.77045662,,,,,,0,,0.023744292
,,,0,,,,,,0,,0
,,,0.002990868,,,,,,0.005981735,,0
,,,0,,,,,,0,,0.068949772
,,,1.247031963,,,,,,0.020525114,,0
,,,0.000616438,,,,,,0,,0
,,,0.034543379,,,,,,0.051073059,,0.624794521
,,,0,,,,,,0.011278539,,0
,,,0,,,,,,0.006392694,,0.052808219
,,,0.146598174,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.110388128,,,,,,0.011986301,,0
,,,0,,,,,,0.003858447,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.157968037,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.018219178,,0
,,,0,,,,,,0.010114155,,0
,,,0.53739726,,,,,,0.014360731,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.01239726,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.019634703,,,,,,0.009840183,,0
,,,0,,,,,,0.026689498,,0
,,,9.13E-05,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.006552511,,0
,,,0.019178082,,,,,,0,,0
,,,0.001621005,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,2.28E-05,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.010296804,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.021187215,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.010182648,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.053949772,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.017420091,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.017191781,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.065,,,,,,0,,0
,,,0.183972603,,,,,,0,,0
,,,0.041940639,,,,,,0,,0
,,,0.015114155,,,,,,0,,0
,,,0,,,,,,0.005114155,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.025342466,,,,,,2.28E-05,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.023789954,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.094178082,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,5.491940639,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.000114155,,,,,,0,,0
,,,0,,,,,,0.023013699,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.057579909,,0.063652968
,,,0,,,,,,0,,0
,,,0.036803653,,,,,,0.043196347,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.040958904,,0
,,,0,,,,,,0.008584475,,0
,,,8.146210046,,,,,,0,,0
,,,0.230182648,,,,,,0,,0
,,,0.023059361,,,,,,0,,0
,,,0.030593607,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.07152968,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.035479452,,,,,,0,,0
,,,0,,,,,,0.005616438,,0
,,,0,,,,,,0,,0
,,,6.85E-05,,,,,,0,,0
,,,0,,,,,,0.056324201,,0
,,,0.071575342,,,,,,0.000913242,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.025091324,,0
,,,0,,,,,,0.00783105,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.012990868,,0
,,,0,,,,,,0,,0
,,,0.000159817,,,,,,0,,0
,,,0.054178082,,,,,,0,,0
,,,0,,,,,,0,,0.308926941
,,,0,,,,,,0,,0
,,,0.089657534,,,,,,0.004041096,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.048173516,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.069018265,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.000114155,,0
,,,0,,,,,,0,,0
,,,0.204748858,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.101780822,,,,,,0.14890411,,0
,,,0,,,,,,0.017488584,,0
,,,0,,,,,,0.027579909,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.266780822,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.022374429,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.031118721,,0
,,,0,,,,,,0,,0
,,,0.010730594,,,,,,0.112739726,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.015,,0
,,,0,,,,,,0.019200913,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0.000981735,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.007625571,,0
,,,0,,,,,,0.050570776,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.006894977,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.055479452,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.249680365,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.001369863,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.118721461,,0
,,,0,,,,,,0,,0.004908676
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.003858447,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.021849315,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.021575342,,0
,,,0,,,,,,0.014726027,,0
,,,0,,,,,,0.01413242,,0.11913242
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.006575342,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.007876712,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.047739726,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.010730594,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.022260274,,0
,,,0,,,,,,0.004908676,,0
,,,0,,,,,,0.023995434,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.010068493,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.005707763,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.016849315,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.061164384,,0
,,,0.002146119,,,,,,0.008310502,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.000273973,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.076187215,,0
,,,0,,,,,,0.010319635,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.006027397,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.032625571,,0
,,,0,,,,,,0.09173516,,0
,,,0,,,,,,0.675913242,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.030570776,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0,,0
,,,0,,,,,,0.482191781,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0.000593607,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0.197077626,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0.002511416,,
,,,0,,,,,,0.093926941,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0.040776256,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0.023835616,,
,,,0,,,,,,0,,
,,,0.034200913,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0.050958904,,
,,,0,,,,,,0,,
,,,0,,,,,,0.025570776,,
,,,0.008584475,,,,,,0.021392694,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
,,,0,,,,,,0,,
